Time,Label,MQ2_2,MQ4_2,MQ6_2,MQ9_2,MQ135_2,MQ136_2,MQ137_2,MQ138_2
223,1,0.631474887,0.663781786,0.74797763,0.640461011,0.568625644,0.583072665,0.665901463,0.01598932
224,1,0.631474887,0.668561271,0.74797763,0.640461011,0.568625644,0.579262701,0.665901463,0.01598932
225,1,0.633160498,0.668561271,0.74797763,0.640461011,0.568625644,0.583072665,0.664316792,0.016018198
226,1,0.633160498,0.663781786,0.74797763,0.640461011,0.568625644,0.583072665,0.665901463,0.015960475
227,1,0.631474887,0.668561271,0.74797763,0.640461011,0.568625644,0.579262701,0.665901463,0.016032636
228,1,0.631474887,0.659068242,0.74797763,0.640461011,0.568625644,0.579262701,0.664316792,0.016105024
229,1,0.631474887,0.663781786,0.746987313,0.640461011,0.568625644,0.579262701,0.664316792,0.016105024
230,1,0.631474887,0.663781786,0.746987313,0.640461011,0.56541789,0.579262701,0.664316792,0.015974914
231,1,0.631474887,0.654419242,0.746987313,0.640461011,0.568625644,0.575500654,0.664316792,0.015974914
232,1,0.631474887,0.663781786,0.74797763,0.640461011,0.56541789,0.583072665,0.664316792,0.01598932
233,1,0.631474887,0.663781786,0.746987313,0.633990394,0.568625644,0.579262701,0.664316792,0.016076049
234,1,0.631474887,0.659068242,0.746987313,0.640461011,0.568625644,0.579262701,0.664316792,0.016105024
235,1,0.631474887,0.659068242,0.746987313,0.647062348,0.568625644,0.579262701,0.664316792,0.016047107
236,1,0.631474887,0.663781786,0.74797763,0.640461011,0.56541789,0.583072665,0.664316792,0.016061578
237,1,0.631474887,0.659068242,0.746987313,0.640461011,0.56541789,0.579262701,0.664316792,0.01598932
238,1,0.628128248,0.654419242,0.746987313,0.640461011,0.568625644,0.579262701,0.662738968,0.016003759
239,1,0.629797489,0.663781786,0.746987313,0.633990394,0.568625644,0.579262701,0.664316792,0.016061578
240,1,0.629797489,0.659068242,0.745999205,0.640461011,0.568625644,0.579262701,0.662738968,0.015974914
241,1,0.629797489,0.659068242,0.746987313,0.640461011,0.568625644,0.579262701,0.662738968,0.016076049
242,1,0.629797489,0.659068242,0.746987313,0.640461011,0.568625644,0.579262701,0.662738968,0.016047107
243,1,0.629797489,0.654419242,0.745999205,0.640461011,0.56541789,0.579262701,0.662738968,0.016105024
244,1,0.629797489,0.659068242,0.746987313,0.640461011,0.568625644,0.583072665,0.662738968,0.01613403
245,1,0.629797489,0.659068242,0.745999205,0.640461011,0.568625644,0.579262701,0.662738968,0.015960475
246,1,0.629797489,0.659068242,0.745013138,0.633990394,0.56541789,0.579262701,0.662738968,0.016018198
247,1,0.629797489,0.659068242,0.745999205,0.640461011,0.56541789,0.579262701,0.662738968,0.016163101
248,1,0.629797489,0.659068242,0.745013138,0.633990394,0.568625644,0.579262701,0.662738968,0.016076049
249,1,0.629797489,0.659068242,0.745999205,0.633990394,0.568625644,0.575500654,0.662738968,0.015902913
250,1,0.628128248,0.654419242,0.745013138,0.640461011,0.562244808,0.579262701,0.662738968,0.016018198
251,1,0.628128248,0.659068242,0.745013138,0.640461011,0.568625644,0.579262701,0.661167924,0.016105024
252,1,0.629797489,0.659068242,0.745013138,0.640461011,0.568625644,0.579262701,0.662738968,0.016061578
253,1,0.628128248,0.659068242,0.745999205,0.640461011,0.56541789,0.579262701,0.662738968,0.015960475
254,1,0.628128248,0.654419242,0.745013138,0.640461011,0.56541789,0.579262701,0.661167924,0.015974914
255,1,0.628128248,0.654419242,0.745013138,0.633990394,0.56541789,0.579262701,0.661167924,0.016032636
256,1,0.629797489,0.654419242,0.745013138,0.633990394,0.56541789,0.579262701,0.661167924,0.01598932
257,1,0.628128248,0.654419242,0.745999205,0.640461011,0.56541789,0.575500654,0.661167924,0.016032636
258,1,0.626467109,0.659068242,0.745013138,0.640461011,0.56541789,0.575500654,0.662738968,0.016076049
259,1,0.628128248,0.659068242,0.745013138,0.640461011,0.56541789,0.579262701,0.659603659,0.015974914
260,1,0.628128248,0.654419242,0.745013138,0.640461011,0.56541789,0.579262701,0.661167924,0.016018198
261,1,0.628128248,0.649833505,0.745013138,0.640461011,0.568625644,0.579262701,0.661167924,0.01613403
262,1,0.626467109,0.654419242,0.745013138,0.640461011,0.56541789,0.579262701,0.661167924,0.016076049
263,1,0.628128248,0.649833505,0.745013138,0.640461011,0.562244808,0.583072665,0.661167924,0.016018198
264,1,0.626467109,0.654419242,0.745013138,0.640461011,0.56541789,0.575500654,0.659603659,0.016003759
265,1,0.628128248,0.654419242,0.745013138,0.633990394,0.56541789,0.575500654,0.661167924,0.015946068
266,1,0.626467109,0.654419242,0.745013138,0.640461011,0.56541789,0.575500654,0.661167924,0.015931694
