Time,Label,MQ2_3,MQ4_3,MQ6_3,MQ9_3,MQ135_3,MQ136_3,MQ137_3,MQ138_3
25,1,0.972237354,0.768480218,0.848583601,0.73121031,0.796085222,0.701167246,0.8155268,0.746899648
26,1,0.972237354,0.763305783,0.847085334,0.73121031,0.797199327,0.70354334,0.812782492,0.746299143
27,1,0.972237354,0.768480218,0.847085334,0.73121031,0.798316097,0.70354334,0.812782492,0.745698637
28,1,0.972237354,0.763305783,0.847085334,0.73121031,0.798316097,0.70354334,0.812782492,0.743901621
29,1,0.972237354,0.763305783,0.847085334,0.730086905,0.798316097,0.701167246,0.811416314,0.743901621
30,1,0.972237354,0.771092159,0.847085334,0.730086905,0.794973615,0.701167246,0.810054033,0.742705754
31,1,0.972237354,0.779028738,0.847085334,0.728966288,0.793864672,0.701167246,0.810054033,0.740916453
32,1,0.972237354,0.779028738,0.847085334,0.725622216,0.793864672,0.70354334,0.810054033,0.739726372
33,1,0.972237354,0.776366264,0.845591632,0.728966288,0.792758227,0.701167246,0.810054033,0.737944143
34,1,0.970396424,0.779028738,0.845591632,0.727848722,0.792758227,0.70354334,0.808695778,0.737351353
35,1,0.970396424,0.779028738,0.844102495,0.727848722,0.792758227,0.698806147,0.807341291,0.736759206
36,1,0.972237354,0.776366264,0.845591632,0.727848722,0.792758227,0.701167246,0.808695778,0.736167059
37,1,0.972237354,0.779028738,0.844102495,0.726734075,0.792758227,0.701167246,0.807341291,0.736167059
38,1,0.972237354,0.781708418,0.844102495,0.727848722,0.792758227,0.701167246,0.805990831,0.734394474
39,1,0.972237354,0.781708418,0.844102495,0.726734075,0.79165428,0.698806147,0.807341291,0.735575554
40,1,0.970396424,0.781708418,0.845591632,0.726734075,0.792758227,0.70354334,0.805990831,0.734394474
41,1,0.970396424,0.781708418,0.844102495,0.725622216,0.792758227,0.70354334,0.807341291,0.733804899
42,1,0.970396424,0.781708418,0.844102495,0.724513275,0.792758227,0.698806147,0.805990831,0.733215323
43,1,0.966732957,0.773720789,0.842617922,0.725622216,0.79165428,0.698806147,0.804644267,0.733215323
44,1,0.970396424,0.779028738,0.844102495,0.726734075,0.79165428,0.701167246,0.807341291,0.734394474
45,1,0.970396424,0.779028738,0.844102495,0.726734075,0.792758227,0.701167246,0.807341291,0.733215323
46,1,0.966732957,0.776366264,0.842617922,0.724513275,0.790552831,0.701167246,0.805990831,0.730862807
47,1,0.966732957,0.776366264,0.842617922,0.723407254,0.790552831,0.698806147,0.805990831,0.730275804
48,1,0.966732957,0.776366264,0.841137914,0.723407254,0.789454047,0.698806147,0.805990831,0.730275804
49,1,0.966732957,0.773720789,0.842617922,0.724513275,0.789454047,0.698806147,0.805990831,0.729689443
50,1,0.966732957,0.776366264,0.842617922,0.723407254,0.790552831,0.698806147,0.807341291,0.730862807
51,1,0.964910288,0.773720789,0.841137914,0.724513275,0.789454047,0.698806147,0.807341291,0.729103725
52,1,0.966732957,0.773720789,0.841137914,0.722304019,0.790552831,0.698806147,0.807341291,0.730275804
53,1,0.966732957,0.773720789,0.841137914,0.720106043,0.789454047,0.698806147,0.805990831,0.729103725
54,1,0.966732957,0.773720789,0.841137914,0.720106043,0.789454047,0.698806147,0.807341291,0.729103725
55,1,0.968561713,0.773720789,0.841137914,0.723407254,0.789454047,0.701167246,0.807341291,0.729689443
56,1,0.968561713,0.773720789,0.841137914,0.720106043,0.788357761,0.698806147,0.807341291,0.729103725
57,1,0.966732957,0.771092159,0.841137914,0.722304019,0.787263972,0.696459854,0.807341291,0.72851865
58,1,0.966732957,0.771092159,0.839662345,0.721203571,0.787263972,0.698806147,0.807341291,0.727933575
59,1,0.968561713,0.771092159,0.839662345,0.720106043,0.789454047,0.696459854,0.807341291,0.727349143
60,1,0.968561713,0.771092159,0.839662345,0.720106043,0.788357761,0.696459854,0.807341291,0.727349143
61,1,0.966732957,0.771092159,0.839662345,0.720106043,0.788357761,0.696459854,0.807341291,0.727349143
62,1,0.966732957,0.771092159,0.839662345,0.720106043,0.788357761,0.696459854,0.807341291,0.727349143
63,1,0.968561713,0.771092159,0.839662345,0.717919345,0.788357761,0.696459854,0.807341291,0.726765354
64,1,0.968561713,0.771092159,0.83819134,0.716830309,0.788357761,0.696459854,0.807341291,0.726182208
65,1,0.966732957,0.771092159,0.83819134,0.716830309,0.787263972,0.696459854,0.807341291,0.726182208
66,1,0.966732957,0.768480218,0.83819134,0.716830309,0.787263972,0.698806147,0.805990831,0.725599061
67,1,0.966732957,0.771092159,0.83819134,0.716830309,0.787263972,0.698806147,0.807341291,0.725599061
68,1,0.966732957,0.771092159,0.839662345,0.717919345,0.788357761,0.696459854,0.807341291,0.726182208
69,1,0.966732957,0.771092159,0.83819134,0.715743927,0.788357761,0.696459854,0.807341291,0.725017201
70,1,0.966732957,0.771092159,0.83819134,0.716830309,0.787263972,0.696459854,0.808695778,0.725599061
71,1,0.966732957,0.771092159,0.836724773,0.715743927,0.793864672,0.696459854,0.807341291,0.724435341
72,1,0.968561713,0.771092159,0.83819134,0.716830309,0.793864672,0.696459854,0.808695778,0.725017201
73,1,0.966732957,0.771092159,0.836724773,0.717919345,0.793864672,0.69412832,0.808695778,0.724435341
74,1,0.966732957,0.768480218,0.836724773,0.715743927,0.79165428,0.696459854,0.808695778,0.724435341
75,1,0.964910288,0.771092159,0.836724773,0.715743927,0.79165428,0.69412832,0.808695778,0.723853481
76,1,0.964910288,0.768480218,0.836724773,0.715743927,0.790552831,0.69412832,0.807341291,0.723853481
77,1,0.966732957,0.768480218,0.836724773,0.715743927,0.790552831,0.69412832,0.805990831,0.723853481
78,1,0.966732957,0.771092159,0.836724773,0.715743927,0.790552831,0.696459854,0.807341291,0.723272906
79,1,0.966732957,0.765884811,0.835262644,0.715743927,0.789454047,0.691811355,0.807341291,0.723272906
80,1,0.968561713,0.768480218,0.836724773,0.716830309,0.790552831,0.696459854,0.807341291,0.724435341
81,1,0.968561713,0.768480218,0.836724773,0.715743927,0.790552831,0.69412832,0.807341291,0.723853481
82,1,0.968561713,0.768480218,0.83819134,0.715743927,0.79165428,0.69412832,0.808695778,0.723853481
83,1,0.968561713,0.768480218,0.835262644,0.715743927,0.789454047,0.69412832,0.807341291,0.722692332
84,1,0.968561713,0.765884811,0.835262644,0.714660332,0.790552831,0.69412832,0.807341291,0.722692332
85,1,0.966732957,0.765884811,0.835262644,0.715743927,0.79165428,0.69412832,0.808695778,0.7221124
86,1,0.966732957,0.765884811,0.835262644,0.714660332,0.790552831,0.69412832,0.807341291,0.7221124
87,1,0.966732957,0.765884811,0.835262644,0.713579523,0.788357761,0.691811355,0.808695778,0.7221124
88,1,0.968561713,0.765884811,0.835262644,0.713579523,0.78508389,0.69412832,0.808695778,0.723272906
89,1,0.968561713,0.768480218,0.835262644,0.714660332,0.783997595,0.696459854,0.808695778,0.722692332
90,1,0.968561713,0.768480218,0.835262644,0.714660332,0.781832334,0.691811355,0.808695778,0.722692332
91,1,0.968561713,0.765884811,0.835262644,0.713579523,0.779676898,0.691811355,0.808695778,0.721533112
92,1,0.966732957,0.765884811,0.835262644,0.713579523,0.779676898,0.691811355,0.808695778,0.721533112
93,1,0.966732957,0.768480218,0.835262644,0.713579523,0.779676898,0.691811355,0.808695778,0.720954466
94,1,0.966732957,0.768480218,0.835262644,0.713579523,0.781832334,0.691811355,0.808695778,0.720954466
95,1,0.966732957,0.768480218,0.832351827,0.7125015,0.783997595,0.691811355,0.808695778,0.720375821
96,1,0.966732957,0.768480218,0.83380508,0.713579523,0.780753367,0.691811355,0.808695778,0.720954466
97,1,0.968561713,0.773720789,0.83380508,0.7125015,0.779676898,0.691811355,0.808695778,0.720954466
98,1,0.966732957,0.776366264,0.83380508,0.713579523,0.779676898,0.691811355,0.807341291,0.720954466
99,1,0.966732957,0.776366264,0.83380508,0.7125015,0.779676898,0.691811355,0.807341291,0.720954466
100,1,0.966732957,0.776366264,0.83380508,0.7125015,0.779676898,0.691811355,0.805990831,0.720954466
101,1,0.966732957,0.776366264,0.83380508,0.7125015,0.783997595,0.691811355,0.805990831,0.721533112
102,1,0.966732957,0.776366264,0.832351827,0.7125015,0.781832334,0.691811355,0.804644267,0.720375821
103,1,0.966732957,0.776366264,0.832351827,0.7125015,0.781832334,0.689508818,0.804644267,0.720375821
104,1,0.966732957,0.773720789,0.832351827,0.711426132,0.782913633,0.689508818,0.805990831,0.720375821
105,1,0.966732957,0.779028738,0.83380508,0.7125015,0.781832334,0.691811355,0.805990831,0.720954466
106,1,0.966732957,0.776366264,0.83380508,0.7125015,0.781832334,0.689508818,0.805990831,0.720954466
107,1,0.966732957,0.773720789,0.832351827,0.711426132,0.783997595,0.689508818,0.805990831,0.720954466
108,1,0.966732957,0.773720789,0.832351827,0.711426132,0.782913633,0.689508818,0.804644267,0.719797818
109,1,0.966732957,0.773720789,0.832351827,0.711426132,0.782913633,0.691811355,0.803301471,0.719797818
110,1,0.964910288,0.773720789,0.832351827,0.711426132,0.781832334,0.689508818,0.803301471,0.719797818
111,1,0.966732957,0.773720789,0.830902885,0.71035355,0.781832334,0.687220566,0.803301471,0.719220458
112,1,0.963093705,0.773720789,0.830902885,0.71035355,0.781832334,0.689508818,0.804644267,0.719220458
113,1,0.964910288,0.771092159,0.830902885,0.71035355,0.781832334,0.689508818,0.803301471,0.719797818
114,1,0.964910288,0.773720789,0.830902885,0.71035355,0.781832334,0.687220566,0.801962572,0.719220458
115,1,0.964910288,0.771092159,0.830902885,0.709283755,0.786172682,0.687220566,0.80062757,0.719220458
116,1,0.964910288,0.773720789,0.830902885,0.71035355,0.783997595,0.687220566,0.80062757,0.719220458
117,1,0.964910288,0.773720789,0.830902885,0.71035355,0.782913633,0.687220566,0.80062757,0.719220458
118,1,0.963093705,0.771092159,0.830902885,0.709283755,0.783997595,0.689508818,0.799296336,0.718643741
119,1,0.963093705,0.768480218,0.830902885,0.709283755,0.783997595,0.687220566,0.797968868,0.718643741
120,1,0.964910288,0.768480218,0.830902885,0.709283755,0.783997595,0.689508818,0.796645297,0.719220458
121,1,0.964910288,0.765884811,0.829458381,0.708216614,0.783997595,0.684946505,0.792696929,0.718643741
122,1,0.963093705,0.765884811,0.829458381,0.71035355,0.783997595,0.687220566,0.790083302,0.718067025
123,1,0.963093705,0.768480218,0.829458381,0.709283755,0.78508389,0.687220566,0.791388297,0.718643741
124,1,0.964910288,0.765884811,0.830902885,0.709283755,0.783997595,0.684946505,0.790083302,0.718067025
125,1,0.963093705,0.765884811,0.829458381,0.708216614,0.78508389,0.684946505,0.788782075,0.718067025
126,1,0.964910288,0.763305783,0.829458381,0.709283755,0.782913633,0.687220566,0.787484485,0.717490951
127,1,0.963093705,0.765884811,0.829458381,0.708216614,0.783997595,0.687220566,0.787484485,0.718067025
128,1,0.963093705,0.765884811,0.829458381,0.708216614,0.782913633,0.687220566,0.779775326,0.718067025
129,1,0.963093705,0.763305783,0.829458381,0.708216614,0.783997595,0.687220566,0.746629164,0.71691552
130,1,0.963093705,0.763305783,0.829458381,0.708216614,0.78508389,0.684946505,0.75862002,0.71691552
131,1,0.963093705,0.765884811,0.829458381,0.708216614,0.783997595,0.684946505,0.768451516,0.718067025
132,1,0.964910288,0.763305783,0.829458381,0.708216614,0.783997595,0.684946505,0.764739309,0.717490951
133,1,0.964910288,0.763305783,0.829458381,0.708216614,0.782913633,0.684946505,0.762281565,0.71691552
134,1,0.963093705,0.763305783,0.829458381,0.707152126,0.781832334,0.684946505,0.769695847,0.716340732
135,1,0.963093705,0.763305783,0.829458381,0.707152126,0.781832334,0.684946505,0.768451516,0.716340732
136,1,0.964910288,0.760742928,0.828018188,0.706090426,0.781832334,0.682686493,0.764739309,0.715765944
137,1,0.961283078,0.760742928,0.828018188,0.707152126,0.779676898,0.684946505,0.75862002,0.715192442
138,1,0.961283078,0.760742928,0.828018188,0.706090426,0.779676898,0.684946505,0.750192374,0.715765944
139,1,0.961283078,0.755665373,0.828018188,0.706090426,0.779676898,0.682686493,0.744269756,0.715192442
140,1,0.961283078,0.755665373,0.826582434,0.706090426,0.780753367,0.682686493,0.743094793,0.715192442
141,1,0.961283078,0.753150312,0.828018188,0.706090426,0.780753367,0.684946505,0.756195661,0.715192442
142,1,0.961283078,0.755665373,0.828018188,0.706090426,0.782913633,0.682686493,0.757406217,0.715192442
143,1,0.961283078,0.753150312,0.826582434,0.706090426,0.777531288,0.684946505,0.752583868,0.715192442
144,1,0.959478405,0.755665373,0.826582434,0.705031246,0.778602928,0.680440342,0.743094793,0.715192442
145,1,0.961283078,0.753150312,0.826582434,0.706090426,0.779676898,0.684946505,0.744269756,0.715765944
146,1,0.961283078,0.753150312,0.826582434,0.706090426,0.779676898,0.680440342,0.754988482,0.715192442
147,1,0.959478405,0.750650855,0.826582434,0.706090426,0.778602928,0.682686493,0.761057759,0.715192442
148,1,0.959478405,0.750650855,0.826582434,0.705031246,0.778602928,0.680440342,0.757406217,0.715192442
149,1,0.959478405,0.750650855,0.826582434,0.703974853,0.778602928,0.680440342,0.745447836,0.715192442
150,1,0.959478405,0.750650855,0.826582434,0.703974853,0.777531288,0.680440342,0.743094793,0.715192442
151,1,0.959478405,0.748166899,0.826582434,0.705031246,0.778602928,0.682686493,0.745447836,0.715192442
152,1,0.959478405,0.750650855,0.82515099,0.705031246,0.777531288,0.680440342,0.744269756,0.715192442
153,1,0.961283078,0.750650855,0.826582434,0.705031246,0.779676898,0.682686493,0.74781374,0.715765944
154,1,0.959478405,0.750650855,0.826582434,0.705031246,0.777531288,0.680440342,0.746629164,0.715192442
155,1,0.959478405,0.753150312,0.826582434,0.705031246,0.778602928,0.680440342,0.750192374,0.715765944
156,1,0.959478405,0.755665373,0.826582434,0.703974853,0.777531288,0.680440342,0.757406217,0.715192442
157,1,0.959478405,0.755665373,0.826582434,0.705031246,0.776462147,0.680440342,0.75862002,0.715765944
158,1,0.957679687,0.755665373,0.826582434,0.703974853,0.777531288,0.682686493,0.75862002,0.715765944
159,1,0.959478405,0.755665373,0.826582434,0.703974853,0.778602928,0.682686493,0.762281565,0.716340732
160,1,0.957679687,0.758196193,0.82515099,0.702921114,0.781832334,0.680440342,0.767210693,0.715192442
161,1,0.957679687,0.755665373,0.82515099,0.702921114,0.777531288,0.678208002,0.769695847,0.715192442
162,1,0.957679687,0.753150312,0.82515099,0.702921114,0.778602928,0.678208002,0.770943555,0.715765944
163,1,0.955886924,0.755665373,0.826582434,0.702921114,0.777531288,0.680440342,0.77219464,0.716340732
164,1,0.957679687,0.753150312,0.82515099,0.702921114,0.778602928,0.678208002,0.773449363,0.715765944
165,1,0.957679687,0.753150312,0.82515099,0.702921114,0.776462147,0.678208002,0.774707463,0.714618297
166,1,0.957679687,0.750650855,0.823723731,0.701870029,0.775395503,0.675989334,0.7759692,0.714618297
167,1,0.957679687,0.750650855,0.823723731,0.700821598,0.776462147,0.680440342,0.7759692,0.715192442
168,1,0.955886924,0.753150312,0.823723731,0.701870029,0.775395503,0.675989334,0.777234315,0.714618297
169,1,0.955886924,0.753150312,0.823723731,0.700821598,0.775395503,0.678208002,0.778503067,0.714618297
170,1,0.957679687,0.750650855,0.823723731,0.700821598,0.775395503,0.678208002,0.779775326,0.715192442
171,1,0.955886924,0.750650855,0.822300783,0.699775821,0.775395503,0.675989334,0.781051222,0.714618297
172,1,0.957679687,0.753150312,0.822300783,0.700821598,0.775395503,0.675989334,0.781051222,0.714618297
173,1,0.957679687,0.755665373,0.822300783,0.700821598,0.775395503,0.675989334,0.781051222,0.714618297
174,1,0.955886924,0.753150312,0.823723731,0.699775821,0.774331191,0.675989334,0.781051222,0.714618297
175,1,0.957679687,0.755665373,0.822300783,0.699775821,0.774331191,0.675989334,0.782330626,0.714618297
176,1,0.955886924,0.755665373,0.822300783,0.699775821,0.774331191,0.675989334,0.782330626,0.714618297
177,1,0.955886924,0.760742928,0.823723731,0.699775821,0.773269211,0.675989334,0.782330626,0.715192442
178,1,0.957679687,0.760742928,0.822300783,0.699775821,0.773269211,0.675989334,0.783613668,0.714618297
179,1,0.955886924,0.760742928,0.823723731,0.698732565,0.773269211,0.675989334,0.784900346,0.714618297
180,1,0.957679687,0.758196193,0.822300783,0.698732565,0.773269211,0.675989334,0.783613668,0.714618297
181,1,0.957679687,0.760742928,0.822300783,0.698732565,0.772209728,0.675989334,0.784900346,0.714618297
182,1,0.955886924,0.760742928,0.822300783,0.698732565,0.772209728,0.678208002,0.783613668,0.715192442
183,1,0.955886924,0.760742928,0.822300783,0.698732565,0.772209728,0.675989334,0.783613668,0.715192442
184,1,0.955886924,0.760742928,0.822300783,0.698732565,0.772209728,0.675989334,0.784900346,0.715192442
185,1,0.955886924,0.758196193,0.822300783,0.698732565,0.772209728,0.673784147,0.783613668,0.715192442
186,1,0.955886924,0.758196193,0.822300783,0.696654015,0.772209728,0.673784147,0.778503067,0.714618297
187,1,0.954100115,0.760742928,0.822300783,0.697691963,0.772209728,0.673784147,0.7759692,0.714045438
188,1,0.954100115,0.758196193,0.822300783,0.696654015,0.771152577,0.673784147,0.773449363,0.714045438
189,1,0.955886924,0.760742928,0.822300783,0.696654015,0.772209728,0.673784147,0.769695847,0.714045438
190,1,0.954100115,0.758196193,0.822300783,0.696654015,0.772209728,0.673784147,0.769695847,0.714618297
191,1,0.954100115,0.758196193,0.820882147,0.696654015,0.773269211,0.673784147,0.767210693,0.714618297
192,1,0.954100115,0.758196193,0.820882147,0.696654015,0.773269211,0.673784147,0.770943555,0.714618297
193,1,0.954100115,0.760742928,0.820882147,0.695618588,0.771152577,0.671592394,0.768451516,0.714618297
194,1,0.954100115,0.760742928,0.820882147,0.695618588,0.773269211,0.673784147,0.767210693,0.714045438
195,1,0.954100115,0.760742928,0.820882147,0.694585815,0.772209728,0.671592394,0.762281565,0.713473222
196,1,0.952318996,0.763305783,0.820882147,0.695618588,0.773269211,0.671592394,0.765973378,0.714618297
197,1,0.952318996,0.758196193,0.819467695,0.694585815,0.772209728,0.671592394,0.762281565,0.714045438
198,1,0.952318996,0.760742928,0.819467695,0.694585815,0.773269211,0.671592394,0.757406217,0.714618297
199,1,0.952318996,0.758196193,0.819467695,0.694585815,0.772209728,0.671592394,0.767210693,0.713473222
200,1,0.950543833,0.755665373,0.820882147,0.693555563,0.771152577,0.671592394,0.765973378,0.713473222
201,1,0.952318996,0.758196193,0.819467695,0.693555563,0.772209728,0.669413933,0.759837201,0.714045438
202,1,0.950543833,0.760742928,0.820882147,0.693555563,0.771152577,0.671592394,0.75862002,0.713473222
203,1,0.950543833,0.758196193,0.819467695,0.693555563,0.771152577,0.671592394,0.753784551,0.713473222
204,1,0.950543833,0.758196193,0.819467695,0.693555563,0.771152577,0.671592394,0.756195661,0.713473222
205,1,0.950543833,0.755665373,0.819467695,0.692527833,0.770097757,0.669413933,0.761057759,0.713473222
206,1,0.950543833,0.755665373,0.819467695,0.692527833,0.770097757,0.669413933,0.759837201,0.713473222
207,1,0.948774491,0.755665373,0.819467695,0.692527833,0.770097757,0.671592394,0.761057759,0.712901005
208,1,0.945252878,0.758196193,0.819467695,0.692527833,0.770097757,0.669413933,0.762281565,0.712901005
209,1,0.934824733,0.755665373,0.819467695,0.693555563,0.770097757,0.669413933,0.756195661,0.713473222
210,1,0.934824733,0.755665373,0.819467695,0.692527833,0.770097757,0.671592394,0.743094793,0.713473222
211,1,0.929685954,0.753150312,0.819467695,0.691502756,0.769045436,0.671592394,0.745447836,0.712901005
212,1,0.931393367,0.755665373,0.819467695,0.691502756,0.769045436,0.671592394,0.749001433,0.712901005
213,1,0.933106337,0.745698289,0.819467695,0.690480201,0.767995279,0.669413933,0.746629164,0.712901005
214,1,0.931393367,0.740806434,0.819467695,0.691502756,0.76694762,0.669413933,0.741922948,0.712329432
215,1,0.933106337,0.740806434,0.819467695,0.691502756,0.76694762,0.669413933,0.746629164,0.712901005
216,1,0.931393367,0.740806434,0.818057427,0.690480201,0.765902293,0.669413933,0.752583868,0.712329432
217,1,0.929685954,0.740806434,0.818057427,0.690480201,0.765902293,0.669413933,0.752583868,0.712329432
218,1,0.934824733,0.743244818,0.818057427,0.690480201,0.765902293,0.667248623,0.745447836,0.712329432
219,1,0.934824733,0.740806434,0.818057427,0.690480201,0.765902293,0.667248623,0.744269756,0.711758502
220,1,0.933106337,0.743244818,0.818057427,0.690480201,0.765902293,0.669413933,0.746629164,0.712329432
221,1,0.931393367,0.745698289,0.818057427,0.690480201,0.76694762,0.667248623,0.749001433,0.712329432
222,1,0.934824733,0.748166899,0.818057427,0.689460166,0.764859297,0.667248623,0.745447836,0.711187572
223,1,0.934824733,0.748166899,0.818057427,0.689460166,0.764859297,0.665096368,0.746629164,0.710617284
224,1,0.933106337,0.748166899,0.816651343,0.689460166,0.765902293,0.667248623,0.751386562,0.710617284
225,1,0.933106337,0.745698289,0.816651343,0.688442653,0.765902293,0.665096368,0.751386562,0.711187572
226,1,0.933106337,0.745698289,0.818057427,0.688442653,0.764859297,0.667248623,0.751386562,0.710617284
227,1,0.933106337,0.748166899,0.816651343,0.688442653,0.764859297,0.665096368,0.754988482,0.710617284
228,1,0.933106337,0.745698289,0.815249571,0.688442653,0.764859297,0.667248623,0.753784551,0.710617284
229,1,0.933106337,0.745698289,0.816651343,0.688442653,0.764859297,0.665096368,0.756195661,0.710617284
230,1,0.933106337,0.745698289,0.816651343,0.688442653,0.764859297,0.667248623,0.75862002,0.71004764
231,1,0.933106337,0.745698289,0.816651343,0.687427662,0.763818633,0.665096368,0.759837201,0.71004764
232,1,0.933106337,0.740806434,0.816651343,0.687427662,0.764859297,0.667248623,0.75862002,0.709478638
233,1,0.933106337,0.740806434,0.816651343,0.688442653,0.763818633,0.665096368,0.759837201,0.71004764
234,1,0.936548686,0.740806434,0.816651343,0.687427662,0.763818633,0.665096368,0.761057759,0.709478638
235,1,0.931393367,0.740806434,0.816651343,0.687427662,0.764859297,0.665096368,0.762281565,0.71004764
236,1,0.931393367,0.740806434,0.816651343,0.687427662,0.763818633,0.665096368,0.763508749,0.71004764
237,1,0.929685954,0.738382983,0.816651343,0.687427662,0.7627803,0.665096368,0.763508749,0.708909637
238,1,0.931393367,0.738382983,0.815249571,0.687427662,0.763818633,0.665096368,0.763508749,0.708909637
239,1,0.929685954,0.738382983,0.815249571,0.687427662,0.7627803,0.665096368,0.762281565,0.708341278
240,1,0.929685954,0.738382983,0.815249571,0.687427662,0.763818633,0.665096368,0.764739309,0.708341278
241,1,0.929685954,0.738382983,0.815249571,0.687427662,0.764859297,0.665096368,0.764739309,0.708341278
242,1,0.929685954,0.738382983,0.815249571,0.686415191,0.763818633,0.665096368,0.765973378,0.708341278
243,1,0.9279841,0.735974258,0.815249571,0.686415191,0.763818633,0.662957027,0.765973378,0.708341278
244,1,0.9279841,0.735974258,0.815249571,0.685405109,0.763818633,0.662957027,0.764739309,0.707773563
245,1,0.9279841,0.733580206,0.815249571,0.685405109,0.7627803,0.662957027,0.765973378,0.707773563
246,1,0.9279841,0.733580206,0.815249571,0.685405109,0.7627803,0.662957027,0.768451516,0.707773563
247,1,0.929685954,0.733580206,0.815249571,0.684397548,0.7627803,0.662957027,0.768451516,0.707773563
248,1,0.929685954,0.733580206,0.815249571,0.685405109,0.7627803,0.665096368,0.769695847,0.707773563
249,1,0.929685954,0.733580206,0.813851856,0.685405109,0.7627803,0.662957027,0.769695847,0.707773563
250,1,0.929685954,0.731200674,0.813851856,0.685405109,0.761744299,0.662957027,0.769695847,0.707773563
251,1,0.929685954,0.733580206,0.813851856,0.685405109,0.7627803,0.662957027,0.769695847,0.70720649
252,1,0.929685954,0.731200674,0.813851856,0.685405109,0.7627803,0.662957027,0.769695847,0.70720649
253,1,0.929685954,0.733580206,0.813851856,0.684397548,0.7627803,0.662957027,0.770943555,0.707773563
254,1,0.929685954,0.731200674,0.813851856,0.684397548,0.7627803,0.662957027,0.770943555,0.70720649
255,1,0.929685954,0.731200674,0.813851856,0.684397548,0.7627803,0.662957027,0.77219464,0.707773563
256,1,0.929685954,0.733580206,0.813851856,0.684397548,0.7627803,0.662957027,0.773449363,0.70720649
257,1,0.929685954,0.731200674,0.813851856,0.684397548,0.7627803,0.660830505,0.774707463,0.70720649
258,1,0.929685954,0.731200674,0.813851856,0.684397548,0.761744299,0.660830505,0.7759692,0.70720649
259,1,0.929685954,0.726484599,0.813851856,0.684397548,0.761744299,0.660830505,0.777234315,0.70720649
260,1,0.929685954,0.731200674,0.813851856,0.684397548,0.7627803,0.660830505,0.778503067,0.707773563
261,1,0.929685954,0.731200674,0.813851856,0.684397548,0.7627803,0.662957027,0.779775326,0.707773563
262,1,0.929685954,0.728835506,0.813851856,0.683392642,0.7627803,0.660830505,0.779775326,0.706639417
263,1,0.929685954,0.731200674,0.813851856,0.683392642,0.760710629,0.660830505,0.779775326,0.706639417
264,1,0.929685954,0.728835506,0.813851856,0.683392642,0.761744299,0.660830505,0.781051222,0.706639417
265,1,0.929685954,0.726484599,0.812458199,0.683392642,0.761744299,0.660830505,0.781051222,0.706639417
266,1,0.929685954,0.728835506,0.813851856,0.683392642,0.7627803,0.660830505,0.781051222,0.70720649
